,distance_haversine,trip_direction,Fare,Additional Charges,work_day,month,hour,hour_temp,hour_wind,rain,metro_x,metro_y,pick_dist_dt,drop_dist_dt,pct_bach_x,median_income_x,sex_ratio_x,pct_non_white_x,pct_age_18_29_x,pct_no_car_x,pct_bach_y,median_income_y,sex_ratio_y,pct_non_white_y,median_age_y,pct_no_car_y,residential_den_x,empoloyment_den_x,network_den_x,dist_to_tran_x,walkability_x,residential_den_y,empoloyment_den_y,network_den_y,dist_to_tran_y,walkability_y
1587755,3.0686717835396236,-121.63660290255257,5.0,2.55,1,1,17,15.0,0.0,0,0,0,14.58667323608165,16.862343081187113,8.3,50426,93.0,97.6,13.80730659025788,15.2,5.4,21933,68.2,97.6,29.1,40.9,-3.508021132299536,-3.875330817618566,0.6595190824876199,406.5646153846154,6.898648648648647,2.840385466366872,1.7101230025224203,3.3654244220597627,455.53333333333336,14.055555555555555
770190,5.190908828685286,113.71088877181452,7.5,2.55,1,9,23,51.0,9.0,0,0,1,0.2704668475477904,5.316874202780512,48.0,112788,113.6,16.0,35.685585133098954,24.0,60.1,176000,86.0,31.3,21.2,34.5,-0.5122088971123457,-1.8225970239135447,1.3220043505610166,212.23,7.53921568627451,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002
450523,6.082426278970307,-67.31852517350448,7.5,2.55,1,1,0,21.0,5.0,0,0,0,7.6224209872112265,1.7513223580128938,48.3,121318,126.5,28.5,30.89734029331345,43.1,30.6,64508,101.8,16.400000000000006,37.6,43.6,4.345970692031494,5.341512303206195,4.19466086701408,161.82666666666668,17.055555555555557,-1.7856147274873082,-3.2516038642979272,1.1602764853858047,123.3825,7.283333333333334
393053,3.735249949608949,10.323110777756199,15.0,2.85,1,1,18,23.0,17.0,0,0,0,5.288026444377758,3.66016268743185,42.5,122479,96.5,15.900000000000004,28.322851153039828,26.1,26.2,93980,101.1,13.099999999999996,33.6,10.5,-2.8001305603537348,-2.8723266751165877,0.9214076045388376,376.91,8.420068027210883,2.5489493899505016,1.7106824279450452,3.1808290675775126,137.59799999999998,14.866666666666665
880989,6.437669129331533,-118.0834857277363,10.0,2.55,1,10,23,55.0,8.0,0,0,0,8.824577126407954,4.947341745416188,37.5,113618,100.2,17.799999999999994,30.355542276665673,19.4,32.5,87723,99.0,21.700000000000006,34.3,30.1,2.5716764403145813,1.4529292432374157,3.4552290577349942,159.14666666666668,15.472222222222221,-1.8555089888573968,-1.8704028410819304,1.05383704882916,376.6625,11.414814814814816
550,1.2306148972773527,-94.56735459470778,10.0,2.55,1,2,8,37.0,5.0,0,1,1,1.9220248278407963,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,42.4,100708,94.9,26.3,31.8,54.6,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
916635,5.2570616085795185,120.64957021472168,5.0,0.72,0,2,10,15.0,6.0,0,0,1,3.7846010835801667,9.039591963947931,33.4,122708,95.9,10.799999999999995,30.616565228896537,16.9,16.3,36927,74.8,65.6,27.3,43.1,-2.1051588612891545,-1.8853981018446129,1.1079782743045858,346.6273076923077,9.175213675213676,-2.8878280948204407,-3.392542324697064,0.9134165077244228,397.13875,9.194444444444445
1044708,5.408247312949313,-115.70353278153247,2.5,2.55,0,3,9,8.0,18.0,0,0,0,9.471550369026264,5.854515517980978,35.8,124141,114.3,17.0,22.880658436213988,22.5,21.2,53013,90.6,17.5,36.5,49.3,1.2651285311833809,0.5349519045858104,2.7529104460132494,273.085,13.083333333333336,-1.7708939632816951,-1.745760342358654,1.2559004301515426,211.64142857142846,9.400641025641027
230020,2.0906438845544653,-109.79313654500004,7.5,2.55,1,10,15,62.0,9.0,0,1,0,2.612935909258161,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,37.9,98186,79.4,18.3,40.6,51.1,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333
825622,7.133697795070471,-59.8740849008376,2.5,2.55,1,2,10,33.0,7.0,0,0,1,9.632121517621458,2.612935909258161,37.9,98186,79.4,18.3,29.44444444444445,51.1,15.9,51950,138.6,50.8,37.7,38.2,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333,-1.8716682562996505,-1.7094267577926965,1.1722426041703389,173.34,11.904761904761909
8009,4.603756634092295,160.98246050542582,12.5,2.55,1,12,17,24.0,7.0,0,0,0,2.1830934852099357,5.577583481765793,24.8,128864,111.7,13.0,25.289457647775752,27.1,41.6,67313,71.8,22.8,51.9,49.9,-0.3740070247185622,-0.8073013476939125,1.8207249642998136,173.005,10.690476190476193,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0
151170,3.0753325777499447,-139.98113120671653,7.5,2.55,1,7,19,57.0,11.0,0,0,0,6.20815405235572,5.301990327414563,33.9,128125,100.5,16.799999999999994,32.6962457337884,18.4,40.1,92441,117.7,15.200000000000005,29.7,29.9,-0.3092291089285228,0.9131784442214724,2.4668874256378266,411.725,11.833333333333336,-3.7376970296958256,-3.9029223303159513,0.5918363562720218,333.06347826086966,7.401960784313724
803987,5.068157340452868,158.82756728526758,5.0,2.55,1,5,22,48.0,5.0,0,1,1,1.0683666025646807,5.4037608069589576,25.2,104167,102.6,16.599999999999994,35.65965583173996,26.9,43.7,116909,92.3,24.099999999999994,38.1,42.3,1.0135070976350031,0.4445617782460946,2.6331810518325804,237.8233333333333,11.696969696969699,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
1392270,4.409421287225504,122.63169641164455,7.5,2.55,1,6,18,57.0,11.0,0,0,0,12.04858399745106,16.413380495333175,11.0,51346,86.4,61.3,15.615224191866526,16.1,41.5,90288,92.0,18.400000000000013,41.6,23.8,-3.0697737609396047,-2.6440760871936893,0.7435977623066694,332.3714457831325,7.908634538152609,-1.8621816087837049,-2.131261125326754,1.1667144312355378,459.1625581395346,8.554526748971195
401155,4.3325819788398645,164.60574946298814,15.0,2.55,1,5,12,37.0,13.0,0,1,1,1.8756509501640304,5.4037608069589576,25.2,104167,102.6,16.599999999999994,35.65965583173996,26.9,49.1,103664,84.5,30.200000000000006,36.2,32.0,1.0135070976350031,0.4445617782460946,2.6331810518325804,237.8233333333333,11.696969696969699,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285
644313,1.122123941711697,82.72645007600109,5.0,2.55,1,12,18,28.0,7.0,0,0,1,1.0683666025646807,2.1830934852099357,41.6,67313,71.8,22.8,22.75832621690863,49.9,43.7,116909,92.3,24.099999999999994,38.1,42.3,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
317659,2.510160256255445,89.62795925319479,5.0,2.55,1,9,21,68.0,5.0,0,0,1,1.9220248278407963,4.370627654721994,38.5,94598,88.4,13.099999999999996,27.584501236603465,38.4,42.4,100708,94.9,26.3,31.8,54.6,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
738972,2.3273565573692907,9.26760859208134,7.5,2.55,1,10,15,29.0,20.0,0,0,1,3.493850624827746,3.0159253669250936,39.6,133079,85.4,14.0,12.1653676719756,31.7,28.4,132794,133.8,23.3,33.6,13.0,3.8562680000920153,3.4409018210011397,3.9359483645839046,239.055,13.374999999999998,1.1961485189875571,2.1219441092497044,3.2224922624741112,654.738,15.100000000000005
572661,22.69199363391992,146.12844119819283,25.0,3.82,1,11,10,23.0,15.0,0,0,0,16.102528723145983,11.220148811817236,3.1,34829,73.6,98.1,22.27553118574366,29.2,1.7,35845,85.8,72.9,26.2,24.3,-0.6197634012519555,-0.0377753155619997,1.6274361307164382,350.535,10.870370370370368,-1.518576058368027,-2.1575420677466983,1.3592278914065563,419.19571428571436,10.533333333333333
339493,13.93442749344646,102.03002326233951,15.0,2.55,1,3,14,6.0,18.0,0,0,1,0.9141164186559159,14.637490680789847,24.4,39152,87.5,29.099999999999994,48.088492140500676,33.8,34.9,94667,132.9,39.9,30.0,50.0,-2.5686761127819326,-2.400577346998733,0.9280759567537366,427.5492173913044,8.101581508515812,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
335840,2.1680640627200507,-124.65237598543621,7.5,2.55,1,1,15,16.0,16.0,0,1,0,2.533517692875012,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,48.3,84223,66.3,19.0,57.9,53.7,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,-1.001143891715962,-0.6904288121566408,1.3134938149313446,278.2307692307693,10.229885057471266
1081521,1.9689852786968216,82.6908296911863,5.0,2.55,0,3,2,16.0,10.0,0,0,1,0.2704668475477904,2.1830934852099357,41.6,67313,71.8,22.8,22.75832621690863,49.9,60.1,176000,86.0,31.3,21.2,34.5,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002
1031914,2.797651288567708,-124.98684568647288,7.5,0.0,1,7,12,74.0,9.0,1,0,0,4.989758795828622,4.188116727747824,22.2,123167,98.2,17.900000000000006,26.065276518585684,12.8,40.1,148616,83.2,12.400000000000004,30.0,17.2,2.5540244561926957,2.5940297908063954,3.5672688137572317,187.755,17.083333333333336,-0.9181001215245492,-0.5500109763013766,1.612734975392896,256.6,12.3
1585929,3.7644573850853713,-9.874270687244417,7.5,2.55,1,5,19,42.0,16.0,0,1,0,6.810102932045517,3.1145259128434133,39.8,55284,88.5,28.0,62.01550387596899,36.1,6.2,22109,60.0,84.8,25.6,47.4,-2.2612350198623137,-2.6322568155591983,1.0823541551495048,299.74,8.277777777777779,2.6670835178007346,-1.2213296219882774,3.3722291876747823,126.735,12.416666666666668
1263743,5.655057931484432,-24.957684489927782,7.5,2.55,1,3,16,25.0,11.0,0,0,0,12.948563090666449,8.40189387899318,28.5,59942,96.2,17.299999999999994,31.16390216474557,52.6,24.3,90250,70.3,35.90000000000001,42.9,2.4,-1.3633733439784357,-2.1115119483625593,1.1358321861776683,444.2192307692309,8.949494949494948,-2.2938993473147598,-2.4784130078394786,1.0287554143892141,297.14700000000005,8.101851851851853
1380283,10.54868666369064,131.31060205435702,15.0,0.0,1,7,19,72.0,5.0,0,1,0,8.338057748253348,2.9272673264789657,33.6,141378,102.8,26.700000000000006,21.24214596423393,27.5,39.3,59953,84.0,81.0,36.2,30.6,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666,2.3309418292547925,0.1946251293637751,3.082435300111235,286.33,14.0
1182347,3.641409419769497,-122.27036631329986,2.5,2.55,1,5,20,61.0,8.0,0,0,0,12.941092071876282,11.058584608219876,7.9,60409,117.8,30.200000000000006,20.085557139947035,15.0,13.3,40011,124.0,42.8,35.9,23.8,-1.6508383186697235,-1.719102286072974,1.3704780386591988,254.27700000000002,12.23684210526316,-2.3261538948178484,-2.6172238869415656,1.0831867097990622,408.81833333333327,6.617424242424241
729225,1.193817035447671,147.01775621143352,5.0,2.55,0,9,8,58.0,8.0,0,1,1,1.0683666025646807,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,43.7,116909,92.3,24.099999999999994,38.1,42.3,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
330800,2.318345733218054,-1.0122474477758514,7.5,2.55,1,9,22,57.0,10.0,0,1,0,3.4890037700331966,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,31.3,95764,102.7,29.8,32.8,23.7,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,2.8717431991386326,2.4797567813509325,3.741950011821863,208.77,16.777777777777782
385710,5.949753086754183,45.5738696706553,12.5,2.55,1,9,15,57.0,17.0,0,0,1,4.274591236354821,2.612935909258161,37.9,98186,79.4,18.3,29.44444444444445,51.1,5.3,52152,100.8,47.7,31.6,32.5,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333,-0.7400274210107738,-0.2788925212692282,1.5359506305442492,360.89599999999996,12.619047619047615
445096,4.928215069579905,112.69557929303545,7.5,2.55,0,4,23,37.0,8.0,0,0,0,7.6224209872112265,12.528254128065125,23.0,34415,98.1,46.7,23.82639503985828,53.3,30.6,64508,101.8,16.400000000000006,37.6,43.6,-2.3519851798937754,-3.0282770819281453,1.2992247509319221,441.76599999999996,7.92156862745098,-1.7856147274873082,-3.2516038642979272,1.1602764853858047,123.3825,7.283333333333334
1346660,3.986308438676973,-106.90225520794806,7.5,2.55,1,8,0,64.0,0.0,0,0,1,1.7716156861167465,5.33782363356427,16.1,50982,101.4,37.6,19.20177383592018,26.5,35.3,116377,88.6,43.2,23.5,15.8,2.5956627647547865,1.6811257599992775,3.5481908270237006,242.29666666666665,16.333333333333332,1.034815867793636,3.1359811368725983,3.5687312719383617,146.185,18.83333333333333
892536,3.472638324412666,-71.57730223854996,5.0,2.55,1,2,17,31.0,10.0,0,0,0,6.279582399898881,2.8070294229443284,27.0,60566,92.9,31.8,41.41685710444953,61.4,32.8,70057,87.9,12.5,30.5,46.6,-1.786021751609609,-1.6603691283474118,1.0303020098382698,277.91772727272723,10.568840579710145,-1.5130866032473609,-2.0726105961304726,1.2388462904662814,542.35,7.565217391304348
49694,3.2916012755269315,120.275301229589,7.5,2.55,1,3,17,26.0,6.0,0,0,0,7.7565237601117865,10.944161683585783,13.3,64917,98.2,34.0,19.695734854659058,10.7,17.8,102250,95.8,21.8,33.3,8.8,2.49544553274362,1.4695309067747075,3.3459783211672462,237.37750000000003,14.58333333333333,-1.9529899624822948,-1.392188356786668,0.873296635956536,168.98,11.133333333333333
1248508,3.1586231764842965,-2.2880574050625984,5.0,0.0,1,7,8,69.0,10.0,0,0,0,5.288026444377758,2.8574576376868293,25.6,158375,95.1,50.9,21.885157096424702,23.4,26.2,93980,101.1,13.099999999999996,33.6,10.5,-1.3063478508288011,-2.1929646883020157,1.4317836525951106,351.10600000000005,8.866666666666667,2.5489493899505016,1.7106824279450452,3.1808290675775126,137.59799999999998,14.866666666666665
378184,5.153293611990421,-61.391893421794215,10.0,2.55,1,1,13,14.0,0.0,0,1,0,7.386020994596251,2.2474063365515717,35.4,128243,107.1,14.599999999999996,24.458110696642805,27.2,33.7,143667,106.7,12.799999999999995,29.3,19.5,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679,0.5758992828422907,0.4835537231387879,2.578495309430368,388.255,13.601851851851851
1490342,1.2364779827550352,169.15007562006568,7.5,0.0,1,9,8,66.0,7.0,0,1,1,4.015087024695372,4.520420439009032,11.0,47083,124.9,41.8,22.14679677556216,25.1,10.8,57308,91.7,70.7,39.0,13.8,0.8952059550719762,1.960221203917344,2.8667389718360283,394.73666666666674,11.722222222222225,-2.2264909887235715,-2.9192877224602354,1.1401955573456162,461.35,4.666666666666667
969711,2.0436916671151826,-150.99751581952282,7.5,0.0,1,3,7,23.0,6.0,0,1,0,2.0389142350389804,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,48.9,111970,91.0,32.90000000000001,37.4,34.7,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,3.489694422219217,3.159504629753916,3.4701182292714785,168.08666666666667,16.222222222222225
569523,3.5787785096160514,146.564772894464,10.0,2.55,0,10,1,34.0,7.0,0,0,1,2.9272673264789657,6.405727000891056,15.2,75658,108.3,36.4,34.265551489806576,29.3,33.6,141378,102.8,26.700000000000006,33.4,27.5,3.0520286540925916,0.8499319599323714,3.375540112375451,219.275,13.416666666666668,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666
552282,1.7274267705030038,38.96964620007342,10.0,2.55,1,5,14,63.0,8.0,2,1,0,12.214340738436649,13.133743299516823,18.5,48927,99.6,48.4,16.74628450106157,32.6,25.5,95958,93.1,26.8,39.6,21.6,-2.097671239730591,-2.5301788597537485,1.1147214115313893,290.21866666666665,7.365384615384616,-1.9749089925052443,-1.9982409483976449,1.0244125076153845,412.44093023255823,8.763480392156861
1553520,7.024260273776966,-114.60575444698392,10.0,2.55,1,1,8,41.0,18.0,1,0,1,7.574131912228171,14.362134625689453,9.2,31233,72.3,99.9,19.320818392744147,33.5,9.0,33618,67.3,99.6,32.4,34.3,-1.88438532930746,-2.6770455737612817,1.1685985061514106,322.1666666666667,7.753623188405796,2.3529917817476202,0.2250030597411216,2.9849453206081065,218.6,12.833333333333332
851648,1.8977258271978081,47.12192393503172,5.0,2.55,1,6,16,62.0,10.0,0,0,1,0.9141164186559159,2.1830934852099357,41.6,67313,71.8,22.8,22.75832621690863,49.9,34.9,94667,132.9,39.9,30.0,50.0,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
413229,1.4737260726102133,-152.17534479035757,5.0,2.55,1,5,18,60.0,9.0,0,0,0,4.188116727747824,5.056280605075928,12.7,60417,118.7,77.1,22.57700976709241,22.6,22.2,123167,98.2,17.900000000000006,31.1,12.8,1.5789199005936656,2.3877092866536787,3.2246154235469504,189.095,17.5,2.5540244561926957,2.5940297908063954,3.5672688137572317,187.755,17.083333333333336
30609,4.722163860811797,-8.821651242253758,20.0,2.55,1,5,8,42.0,9.0,0,0,0,4.947341745416188,1.7513223580128938,48.3,121318,126.5,28.5,30.89734029331345,43.1,37.5,113618,100.2,17.799999999999994,31.9,19.4,4.345970692031494,5.341512303206195,4.19466086701408,161.82666666666668,17.055555555555557,2.5716764403145813,1.4529292432374157,3.4552290577349942,159.14666666666668,15.472222222222221
1408034,7.629120035071508,106.15190479004616,10.0,0.0,1,7,15,70.0,18.0,0,0,1,3.3971370627896755,11.023154551722698,20.3,41445,93.1,43.6,15.228826933193055,45.3,44.7,83806,75.9,9.0,34.3,43.2,-1.6355501076352783,-1.5479919492814762,1.280132283884835,340.1855263157894,9.301136363636363,-1.4107817903072004,-2.2967055698745344,1.3053721669903238,337.96199999999993,7.43939393939394
291200,2.5356499657388576,-107.62037678298344,7.5,2.55,1,6,12,66.0,9.0,0,1,0,3.66016268743185,1.867466685334475,42.6,125708,99.1,26.099999999999994,27.99751822553125,33.3,42.5,122479,96.5,15.900000000000004,31.4,26.1,3.487122755681166,5.209128351216295,3.7568466672029515,120.7,17.916666666666668,-2.8001305603537348,-2.8723266751165877,0.9214076045388376,376.91,8.420068027210883
1583485,3.7243800929305695,-117.57113563183502,10.0,5.1,1,7,0,66.0,13.0,0,0,0,9.005301154401135,12.705994757595837,2.3,36783,82.6,79.3,18.57990587272355,31.0,1.3,35330,107.3,34.7,29.3,26.4,2.612501605157914,-0.7950681239665002,3.3660462552172867,208.678,12.366666666666665,-0.45081602137713594,-1.4590499265077117,1.9432745570268044,340.31,9.196969696969695
1278856,2.549052869031274,-75.88536776392091,5.0,0.72,1,4,8,40.0,3.0,0,1,0,3.543614391228983,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,40.0,111372,75.0,11.700000000000005,37.4,36.8,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,-3.716900736856038,-4.26554144411322,0.6012819660876746,399.9529629629629,7.3809523809523805
629551,13.233740382386234,-72.07454236752197,12.5,2.55,1,11,6,34.0,6.0,0,0,1,15.979814311528767,2.7555048844520296,29.6,77267,86.2,20.200000000000006,30.449657869012707,63.7,19.7,38866,98.2,41.0,41.6,32.7,-0.9000506618953538,-1.0110272992203722,1.4624036823015971,416.5142857142858,10.869047619047619,-3.065149491406643,-3.0404119655627637,0.7205000300047402,345.78893442622933,7.975463794135246
1237876,4.28304875468687,152.79329677133708,5.0,2.55,1,3,12,19.0,11.0,0,0,1,0.5930295341181974,3.8337760572022637,28.4,91071,93.2,14.799999999999995,24.252631578947373,18.2,46.7,101679,94.6,36.6,32.5,39.8,2.741212134440503,4.972219261875493,3.339066043520965,251.46,12.416666666666664,0.0376200635388619,-0.4455859525352778,2.056691930659961,502.02499999999986,10.314814814814817
936648,3.9871099387795965,125.48182499683382,12.5,0.0,0,9,3,61.0,3.0,0,0,0,4.370627654721994,8.232895608369033,25.0,115192,155.9,16.5,44.97473329590118,27.9,38.5,94598,88.4,13.099999999999996,32.2,38.4,1.1339843403034653,0.9606962686071784,2.5796321730417726,215.92,9.5,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332
1286349,4.716040144948731,36.1831553489994,7.5,0.0,1,4,10,34.0,10.0,0,0,0,9.37365419664328,10.485336132375606,19.4,56175,106.3,39.2,25.18308175160664,41.1,13.9,64569,105.7,17.200000000000006,32.7,18.7,-1.8185492778928483,-2.0599675938403696,0.8765920304337471,248.66,8.869047619047619,-0.8067215629946403,-1.5295228827659602,1.690211440387655,331.9271428571428,11.226666666666668
