TRACTCE,area_upr,residential_den,population_den,empoloyment_den,network_den,job_entropy,dist_to_tran,walkability
300303,761.9726330999999,0.5749078129974468,3141.0,1.6115713638109193,4.1030429576869585,0.49173831921752537,512.3100000000001,13.416666666666666
300305,8277.6827529,-1.0491972185284497,6678.0,-4.555410228795521,1.8978259760433946,0.2912998989461794,1174.82,6.222222222222221
300307,2043.54569,0.5468947344756947,7277.0,-2.810257306080274,4.127584988896576,0.34704138301163007,888.495,8.555555555555555
300400,9866.823170104464,-0.058303688930974096,24192.0,0.06362487478364377,2.9216132483993578,0.49427000894029094,423.458125,12.615942028985508
300500,14452.657872416032,-0.5342297680022486,20737.0,-0.7797261203455726,2.46821243404523,0.5420755109690865,438.42454545454547,12.149122807017543
300501,8735.3511645,-0.670213474830061,10482.0,-0.7325317430793192,2.726858407746624,0.6415085203783999,437.65333333333336,11.023809523809524
300502,8988.695529104678,-0.411736532712369,14860.0,-0.9454930975422765,2.9139202578413173,0.6464167416149922,191.1075,11.0
300600,3913.32392258784,1.1524218611948127,31876.0,0.9575102830876293,4.26209692899699,0.5997541620791501,420.1236842105263,14.14285714285714
300700,100716.27253481303,-2.1159663534447275,29563.0,-1.8351043210678641,1.6428733481055773,0.5852048066750271,298.08666666666676,12.65873015873016
300701,1222.41935084628,0.6087640236903527,6138.0,-0.5518088923369342,2.7731605476521755,0.5022321257893781,464.365,11.299999999999999
300800,3482.6769615944017,1.3353657790465263,30567.0,1.3102009649495576,4.553011680794398,0.5443725047309145,450.61499999999995,12.734848484848486
300900,6568.248854501393,0.24883751446792118,20521.0,1.0143826521470263,3.785471767207727,0.5557487037626619,560.3209999999999,12.261904761904763
301000,32683.70646682826,-0.9541327013360315,28214.0,-1.1505667181425252,2.006277184908614,0.4810083416517163,667.3042857142856,8.62280701754386
301100,3793.7937059999995,1.068158544562456,26946.0,-0.17931950073028302,4.160723592773601,0.39952896155766404,427.94,10.3
301101,20483.14541403506,-1.085475662533093,16473.0,-2.050339756407809,2.401370548788413,0.7620564802555833,354.0566666666667,9.722222222222221
301102,27776.8490602784,-1.534278452854801,17006.0,-1.956072515644907,1.8792653791079428,0.6272303112019619,672.575,6.909090909090907
301105,439.2753533,1.1337832626956486,3837.0,-0.29822906355670387,4.08157378282823,0.6382301370290993,938.115,12.0
301106,762.5106713739899,0.7171058267714202,4215.0,0.5961166325494037,3.6735974708142516,0.5792861700696779,1053.45,12.999999999999998
301107,649.7981,0.9233478179085755,3285.0,0.9634849814085713,3.88781290050057,0.6901119358566734,587.41,9.916666666666666
301200,1154.308556242651,1.590805382373996,13467.0,0.501505293126037,4.897652037793015,0.42194084121819747,455.5971428571428,11.893939393939393
301202,9892.469812556701,-0.5036877788625641,15012.0,-0.5602953043811852,2.8171632695634625,0.7446863727357138,702.075,9.518518518518519
301203,14163.431006105598,-1.2122510462240939,10410.0,-2.3358526217660573,2.1014429200512206,0.4054408257693517,480.125,7.733333333333334
301204,5449.62416636049,0.031852064071210946,13711.0,-0.6440259648621951,2.9493020807078647,0.6249166816581905,336.62,10.75
301205,10684.932444107391,-0.6331164879085553,14727.0,-2.3190924743581713,2.5928327777878364,0.47858470181293966,759.5183333333333,9.75925925925926
301206,204.70381749999999,2.281336320468612,5134.0,1.9233774046008638,4.848278799374278,0.38808514500657454,289.6825,13.625
301300,33885.40841913498,-1.4110757597934227,21891.0,-1.568964459592067,2.1764031847876555,0.5889413939069209,386.5775,9.666666666666668
301301,22800.537233289844,-1.4802430981607824,11957.0,-1.5845549358057345,2.305517169288468,0.6437774959202623,1161.41,6.38095238095238
301302,15825.40737,-1.384363093411269,9735.0,-2.669037528585917,2.0463183219207592,0.48557903901903215,444.915,9.77777777777778
301400,1193.886542412,0.8156673466859663,7136.0,1.5950228153892898,3.7199452121343928,0.5176012909576516,552.8774999999999,10.38095238095238
301401,7988.347019999999,-0.12127508097642059,15060.0,-0.953703821857272,3.0510667125284514,0.6812851013336058,753.71,9.395833333333336
301500,6796.081899325521,-0.3732618429603379,11074.0,-1.6570636569143342,2.6605892661669746,0.36341128316129784,996.0033333333334,8.61904761904762
301501,149.2587782,1.4159407018529797,1945.0,0.6183359402338003,4.648773610802744,0.40465758590890977,564.6099999999999,12.666666666666668
301502,165.67585509999998,2.748607456350027,6740.0,2.4416790160805464,4.922520396214876,0.45911831794237723,360.31666666666666,14.166666666666666
301600,17392.243173624214,-1.0686075924113048,15747.0,-1.3497271586906359,2.092915178157294,0.4046780284130795,578.9183333333334,8.151515151515152
301601,1730.2595687,1.0342062938854786,13127.0,2.020440065514271,3.760915281489105,0.49365141376134036,410.5311111111111,12.611111111111112
301602,1753.1418131528999,0.9417786125182075,12812.0,0.16081092797246985,3.6114936104531945,0.5534763682257885,411.72333333333336,13.611111111111109
301700,14673.183820643233,-1.4179478682303341,8849.0,-2.454909876999407,2.025441284792432,0.24815059742662013,688.665,6.738095238095238
301701,301.2261983,2.0803500859561805,6966.0,2.158093942042606,5.601391756697692,0.7072239032672168,256.154,15.3
301702,3104.975238868901,0.8180340861210547,19137.0,0.8744025980257472,3.4609755404126736,0.513421114690821,506.94363636363636,11.972222222222221
301703,2254.04297,-0.2559709236679047,4896.0,-0.3047037828890387,2.9688545631057957,0.8557917684547476,780.53,11.916666666666666
301704,486.8593952001,1.0995852751352468,3396.0,0.7356532629639502,3.677798164926229,0.34158544710155514,989.75,9.333333333333334
301800,18746.921872599985,-1.433193836292111,12009.0,0.7820545706658445,2.1224690907012276,0.5170698668655903,604.308,10.518518518518519
