,year,month,day,hour,hour_temp,hour_wind,hour_prec
744,2019,1,21,13,0.0,11.0,0.0
745,2019,1,21,14,-5.0,10.0,0.0
747,2019,1,21,15,-7.0,14.0,0.0
748,2019,1,21,16,-8.0,11.0,0.0
749,2019,1,21,17,-8.0,13.0,0.0
750,2019,1,21,18,-7.0,11.0,0.0
751,2019,1,21,19,-6.0,15.0,0.0
752,2019,1,21,20,-4.0,15.0,0.0
754,2019,1,21,21,-4.0,15.0,0.0
755,2019,1,21,22,-1.0,11.0,0.0
756,2019,1,21,23,0.0,13.0,0.0
758,2019,1,22,0,1.0,14.0,0.0
759,2019,1,22,1,1.0,15.0,0.0
760,2019,1,22,2,2.0,7.0,0.0
762,2019,1,22,3,4.0,13.0,0.0
763,2019,1,22,4,5.0,9.0,0.0
764,2019,1,22,5,5.0,14.0,0.0
765,2019,1,22,6,6.0,13.0,0.0
766,2019,1,22,7,7.0,16.0,0.0
767,2019,1,22,8,8.0,13.0,0.0
772,2019,1,22,9,15.0,11.0,0.0
775,2019,1,22,10,20.0,11.0,0.01
777,2019,1,22,11,21.0,10.0,0.0
778,2019,1,22,12,23.0,11.0,0.0
781,2019,1,22,13,27.0,8.0,0.0
783,2019,1,22,14,28.0,13.0,0.01
787,2019,1,22,15,30.0,9.0,0.02
790,2019,1,22,16,30.0,8.0,0.01
792,2019,1,22,17,31.0,9.0,0.0
794,2019,1,22,18,32.0,8.0,0.0
795,2019,1,22,19,32.0,7.0,0.0
798,2019,1,22,20,32.0,7.0,0.03
800,2019,1,22,21,33.0,9.0,0.01
801,2019,1,22,22,34.0,7.0,0.01
802,2019,1,22,23,34.0,5.0,0.01
804,2019,1,23,0,35.0,5.0,0.0
806,2019,1,23,1,35.0,3.0,0.01
808,2019,1,23,2,34.0,5.0,0.0
810,2019,1,23,3,35.0,3.0,0.01
812,2019,1,23,4,34.0,6.0,0.06
815,2019,1,23,5,33.0,10.0,0.04
818,2019,1,23,6,33.0,8.0,0.0
820,2019,1,23,7,32.0,9.0,0.04
823,2019,1,23,8,32.0,9.0,0.01
828,2019,1,23,9,32.0,10.0,0.01
832,2019,1,23,10,26.0,15.0,0.01
835,2019,1,23,11,24.0,11.0,0.0
838,2019,1,23,12,24.0,9.0,0.0
840,2019,1,23,13,22.0,13.0,0.0
841,2019,1,23,14,19.0,14.0,0.0
843,2019,1,23,15,19.0,13.0,0.0
844,2019,1,23,16,18.0,15.0,0.0
847,2019,1,23,17,17.0,16.0,0.0
848,2019,1,23,18,16.0,8.0,0.0
849,2019,1,23,19,15.0,8.0,0.0
850,2019,1,23,20,15.0,7.0,0.0
852,2019,1,23,21,15.0,13.0,0.0
853,2019,1,23,22,14.0,9.0,0.0
854,2019,1,23,23,14.0,10.0,0.0
856,2019,1,24,0,13.0,10.0,0.0
858,2019,1,24,1,13.0,9.0,0.0
859,2019,1,24,2,12.0,7.0,0.0
861,2019,1,24,3,10.0,5.0,0.0
862,2019,1,24,4,9.0,5.0,0.0
863,2019,1,24,5,9.0,7.0,0.0
864,2019,1,24,6,8.0,11.0,0.0
865,2019,1,24,7,8.0,8.0,0.0
866,2019,1,24,8,10.0,7.0,0.0
868,2019,1,24,9,12.0,9.0,0.0
871,2019,1,24,10,13.0,13.0,0.0
874,2019,1,24,11,14.0,16.0,0.0
877,2019,1,24,12,13.0,14.0,0.0
878,2019,1,24,13,14.0,17.0,0.0
880,2019,1,24,14,16.0,11.0,0.0
882,2019,1,24,15,17.0,15.0,0.0
884,2019,1,24,16,15.0,16.0,0.0
886,2019,1,24,17,10.0,17.0,0.0
888,2019,1,24,18,5.0,22.0,0.0
892,2019,1,24,19,2.0,18.0,0.0
893,2019,1,24,20,0.0,20.0,0.0
896,2019,1,24,21,-1.0,16.0,0.0
898,2019,1,24,22,-4.0,20.0,0.0
899,2019,1,24,23,-5.0,15.0,0.0
901,2019,1,25,0,-6.0,15.0,0.0
902,2019,1,25,1,-8.0,17.0,0.0
903,2019,1,25,2,-9.0,10.0,0.0
905,2019,1,25,3,-10.0,14.0,0.0
906,2019,1,25,4,-10.0,11.0,0.0
907,2019,1,25,5,-11.0,16.0,0.0
908,2019,1,25,6,-12.0,15.0,0.0
909,2019,1,25,7,-12.0,11.0,0.0
910,2019,1,25,8,-11.0,9.0,0.0
912,2019,1,25,9,-11.0,11.0,0.0
913,2019,1,25,10,-9.0,11.0,0.0
914,2019,1,25,11,-10.0,14.0,0.0
915,2019,1,25,12,-9.0,15.0,0.0
916,2019,1,25,13,-7.0,11.0,0.0
918,2019,1,25,14,-4.0,11.0,0.0
922,2019,1,25,15,-2.0,11.0,0.0
924,2019,1,25,16,-1.0,11.0,0.0
926,2019,1,25,17,0.0,9.0,0.0
929,2019,1,25,18,0.0,3.0,0.0
930,2019,1,25,19,1.0,3.0,0.0
931,2019,1,25,20,1.0,5.0,0.0
933,2019,1,25,21,0.0,10.0,0.0
934,2019,1,25,22,-1.0,11.0,0.0
935,2019,1,25,23,-4.0,14.0,0.0
937,2019,1,26,0,-7.0,13.0,0.0
938,2019,1,26,1,-8.0,9.0,0.0
939,2019,1,26,2,-9.0,9.0,0.0
941,2019,1,26,3,-10.0,7.0,0.0
942,2019,1,26,4,-11.0,6.0,0.0
943,2019,1,26,5,-10.0,5.0,0.0
944,2019,1,26,6,-10.0,5.0,0.0
945,2019,1,26,7,-10.0,5.0,0.0
946,2019,1,26,8,-8.0,0.0,0.0
948,2019,1,26,9,-6.0,3.0,0.0
949,2019,1,26,10,-4.0,8.0,0.0
950,2019,1,26,11,-2.0,8.0,0.0
951,2019,1,26,12,0.0,8.0,0.0
952,2019,1,26,13,1.0,8.0,0.0
953,2019,1,26,14,1.0,10.0,0.0
955,2019,1,26,15,4.0,7.0,0.0
958,2019,1,26,16,7.0,6.0,0.0
959,2019,1,26,17,7.0,5.0,0.01
962,2019,1,26,18,8.0,0.0,0.02
965,2019,1,26,19,8.0,5.0,0.0
967,2019,1,26,20,8.0,7.0,0.0
970,2019,1,26,21,5.0,11.0,0.0
971,2019,1,26,22,3.0,13.0,0.0
973,2019,1,26,23,0.0,13.0,0.0
975,2019,1,27,0,-2.0,8.0,0.0
976,2019,1,27,1,-3.0,10.0,0.0
977,2019,1,27,2,-4.0,8.0,0.0
979,2019,1,27,3,-4.0,10.0,0.0
980,2019,1,27,4,-5.0,8.0,0.0
981,2019,1,27,5,-6.0,8.0,0.0
982,2019,1,27,6,-6.0,8.0,0.0
983,2019,1,27,7,-6.0,8.0,0.0
984,2019,1,27,8,-6.0,8.0,0.0
986,2019,1,27,9,-5.0,6.0,0.0
987,2019,1,27,10,-6.0,7.0,0.0
988,2019,1,27,11,-6.0,6.0,0.0
989,2019,1,27,12,-7.0,5.0,0.0
990,2019,1,27,13,-7.0,3.0,0.0
991,2019,1,27,14,-8.0,6.0,0.0
993,2019,1,27,15,-5.0,7.0,0.0
994,2019,1,27,16,-5.0,7.0,0.0
995,2019,1,27,17,-5.0,8.0,0.0
996,2019,1,27,18,-4.0,3.0,0.0
997,2019,1,27,19,-3.0,5.0,0.0
998,2019,1,27,20,-5.0,14.0,0.0
1000,2019,1,27,21,-2.0,9.0,0.0
1001,2019,1,27,22,-2.0,10.0,0.0
1002,2019,1,27,23,-1.0,13.0,0.0
1006,2019,1,28,0,3.0,16.0,0.0
1008,2019,1,28,1,7.0,20.0,0.0
1011,2019,1,28,2,10.0,15.0,0.02
1014,2019,1,28,3,13.0,13.0,0.03
1016,2019,1,28,4,18.0,11.0,0.04
1018,2019,1,28,5,22.0,10.0,0.06
1021,2019,1,28,6,26.0,9.0,0.04
1025,2019,1,28,7,30.0,9.0,0.04
1029,2019,1,28,8,32.0,13.0,0.02
1031,2019,1,28,9,33.0,13.0,0.0
1034,2019,1,28,10,33.0,14.0,0.0
1037,2019,1,28,11,30.0,17.0,0.0
1039,2019,1,28,12,26.0,15.0,0.0
1041,2019,1,28,13,22.0,18.0,0.0
1042,2019,1,28,14,18.0,21.0,0.0
1045,2019,1,28,15,16.0,16.0,0.0
1049,2019,1,28,16,14.0,20.0,0.0
1052,2019,1,28,17,14.0,17.0,0.0
1054,2019,1,28,18,12.0,15.0,0.0
1059,2019,1,28,19,7.0,21.0,0.0
1060,2019,1,28,20,5.0,15.0,0.0
1062,2019,1,28,21,2.0,21.0,0.0
1063,2019,1,28,22,2.0,14.0,0.0
1065,2019,1,28,23,3.0,14.0,0.0
1067,2019,1,29,0,2.0,16.0,0.0
1069,2019,1,29,1,0.0,11.0,0.0
1070,2019,1,29,2,0.0,9.0,0.0
1073,2019,1,29,3,3.0,18.0,0.0
1074,2019,1,29,4,-1.0,20.0,0.0
1076,2019,1,29,5,-4.0,17.0,0.0
1077,2019,1,29,6,-6.0,20.0,0.0
1078,2019,1,29,7,-6.0,15.0,0.0
1079,2019,1,29,8,-6.0,16.0,0.0
1081,2019,1,29,9,-4.0,18.0,0.0
1083,2019,1,29,10,-3.0,17.0,0.0
1084,2019,1,29,11,-3.0,18.0,0.0
1086,2019,1,29,12,-6.0,18.0,0.0
1089,2019,1,29,13,-6.0,18.0,0.0
1091,2019,1,29,14,-9.0,16.0,0.0
1093,2019,1,29,15,-8.0,17.0,0.0
1094,2019,1,29,16,-7.0,22.0,0.0
1096,2019,1,29,17,-11.0,21.0,0.0
1097,2019,1,29,18,-12.0,21.0,0.0
1098,2019,1,29,19,-13.0,20.0,0.0
1099,2019,1,29,20,-14.0,20.0,0.0
1101,2019,1,29,21,-16.0,17.0,0.0
1102,2019,1,29,22,-18.0,17.0,0.0
1103,2019,1,29,23,-21.0,20.0,0.0
1106,2019,1,30,0,-21.0,20.0,0.0
1108,2019,1,30,1,-29.0,21.0,0.0
1109,2019,1,30,2,-29.0,18.0,0.0
1111,2019,1,30,3,-29.0,20.0,0.0
1112,2019,1,30,4,-30.0,21.0,0.0
1113,2019,1,30,5,-31.0,17.0,0.0
1114,2019,1,30,6,-32.0,22.0,0.0
1115,2019,1,30,7,-32.0,16.0,0.0
1116,2019,1,30,8,-32.0,16.0,0.0
1118,2019,1,30,9,-30.0,15.0,0.0
1119,2019,1,30,10,-29.0,18.0,0.0
1120,2019,1,30,11,-28.0,20.0,0.0
1121,2019,1,30,12,-26.0,21.0,0.0
1122,2019,1,30,13,-24.0,17.0,0.0
1123,2019,1,30,14,-23.0,15.0,0.0
1125,2019,1,30,15,-23.0,20.0,0.0
1126,2019,1,30,16,-23.0,17.0,0.0
1127,2019,1,30,17,-23.0,14.0,0.0
1128,2019,1,30,18,-23.0,11.0,0.0
1129,2019,1,30,19,-24.0,14.0,0.0
1130,2019,1,30,20,-24.0,14.0,0.0
1132,2019,1,30,21,-24.0,11.0,0.0
1133,2019,1,30,22,-25.0,13.0,0.0
1134,2019,1,30,23,-25.0,14.0,0.0
1136,2019,1,31,0,-25.0,10.0,0.0
1137,2019,1,31,1,-24.0,9.0,0.0
1138,2019,1,31,2,-25.0,10.0,0.0
1140,2019,1,31,3,-25.0,8.0,0.0
1141,2019,1,31,4,-25.0,7.0,0.0
1142,2019,1,31,5,-25.0,8.0,0.0
1144,2019,1,31,6,-25.0,6.0,0.0
1147,2019,1,31,7,-25.0,9.0,0.0
1148,2019,1,31,8,-25.0,9.0,0.0
1150,2019,1,31,9,-23.0,9.0,0.0
1151,2019,1,31,10,-21.0,10.0,0.0
1152,2019,1,31,11,-20.0,9.0,0.0
1153,2019,1,31,12,-19.0,10.0,0.0
1154,2019,1,31,13,-19.0,6.0,0.0
1155,2019,1,31,14,-18.0,8.0,0.0
1157,2019,1,31,15,-18.0,5.0,0.0
1158,2019,1,31,16,-14.0,0.0,0.0
1162,2019,1,31,17,-9.0,0.0,0.0
1163,2019,1,31,18,-8.0,6.0,0.0
1164,2019,1,31,19,-6.0,6.0,0.01
1165,2019,1,31,20,-7.0,6.0,0.01
1168,2019,1,31,21,-7.0,0.0,0.0
1170,2019,1,31,22,-5.0,3.0,0.01
1173,2019,1,31,23,-4.0,3.0,0.0
1177,2019,2,1,0,-1.0,3.0,0.0
1178,2019,2,1,1,0.0,7.0,0.0
1181,2019,2,1,2,2.0,6.0,0.0
1184,2019,2,1,3,2.0,7.0,0.0
1186,2019,2,1,4,2.0,7.0,0.0
1187,2019,2,1,5,2.0,3.0,0.0
1188,2019,2,1,6,2.0,6.0,0.0
1189,2019,2,1,7,4.0,6.0,0.0
1190,2019,2,1,8,5.0,3.0,0.0
1192,2019,2,1,9,6.0,7.0,0.0
1193,2019,2,1,10,7.0,5.0,0.0
1194,2019,2,1,11,8.0,6.0,0.0
1195,2019,2,1,12,10.0,3.0,0.0
1196,2019,2,1,13,10.0,3.0,0.0
1197,2019,2,1,14,11.0,6.0,0.0
1199,2019,2,1,15,10.0,6.0,0.0
1200,2019,2,1,16,10.0,6.0,0.0
1201,2019,2,1,17,10.0,7.0,0.0
1202,2019,2,1,18,8.0,7.0,0.0
1203,2019,2,1,19,8.0,8.0,0.0
1204,2019,2,1,20,8.0,10.0,0.0
1206,2019,2,1,21,8.0,8.0,0.0
1207,2019,2,1,22,9.0,7.0,0.0
1208,2019,2,1,23,10.0,9.0,0.0
1210,2019,2,2,0,10.0,8.0,0.0
1211,2019,2,2,1,12.0,8.0,0.0
1212,2019,2,2,2,14.0,9.0,0.0
1214,2019,2,2,3,15.0,8.0,0.0
1215,2019,2,2,4,18.0,5.0,0.0
1216,2019,2,2,5,22.0,10.0,0.0
1217,2019,2,2,6,24.0,14.0,0.0
1218,2019,2,2,7,24.0,14.0,0.0
1219,2019,2,2,8,27.0,11.0,0.0
1222,2019,2,2,9,32.0,13.0,0.0
1224,2019,2,2,10,32.0,11.0,0.0
1226,2019,2,2,11,34.0,9.0,0.0
1227,2019,2,2,12,35.0,11.0,0.0
1228,2019,2,2,13,36.0,11.0,0.0
1229,2019,2,2,14,35.0,10.0,0.0
1231,2019,2,2,15,35.0,9.0,0.0
1233,2019,2,2,16,36.0,10.0,0.0
1234,2019,2,2,17,36.0,11.0,0.0
1236,2019,2,2,18,36.0,11.0,0.0
1239,2019,2,2,19,37.0,14.0,0.0
1241,2019,2,2,20,36.0,11.0,0.0
1243,2019,2,2,21,36.0,9.0,0.0
1245,2019,2,2,22,37.0,10.0,0.0
1247,2019,2,2,23,37.0,10.0,0.0
1250,2019,2,3,0,39.0,10.0,0.0
1251,2019,2,3,1,40.0,14.0,0.0
1252,2019,2,3,2,39.0,11.0,0.0
1254,2019,2,3,3,39.0,14.0,0.0
1255,2019,2,3,4,39.0,13.0,0.0
1256,2019,2,3,5,40.0,10.0,0.0
1257,2019,2,3,6,40.0,11.0,0.0
1259,2019,2,3,7,40.0,10.0,0.0
1261,2019,2,3,8,40.0,11.0,0.0
1264,2019,2,3,9,41.0,13.0,0.0
1265,2019,2,3,10,42.0,14.0,0.0
1266,2019,2,3,11,43.0,13.0,0.0
1267,2019,2,3,12,42.0,14.0,0.0
1268,2019,2,3,13,43.0,13.0,0.0
1269,2019,2,3,14,44.0,11.0,0.0
1271,2019,2,3,15,43.0,8.0,0.0
1273,2019,2,3,16,44.0,7.0,0.0
1274,2019,2,3,17,43.0,7.0,0.0
1275,2019,2,3,18,44.0,8.0,0.0
1277,2019,2,3,19,45.0,8.0,0.0
1278,2019,2,3,20,45.0,7.0,0.0
1281,2019,2,3,21,45.0,6.0,0.0
1282,2019,2,3,22,44.0,8.0,0.0
1283,2019,2,3,23,44.0,9.0,0.0
1285,2019,2,4,0,44.0,10.0,0.0
1286,2019,2,4,1,43.0,7.0,0.0
1287,2019,2,4,2,43.0,9.0,0.0
1289,2019,2,4,3,44.0,10.0,0.0
1290,2019,2,4,4,44.0,10.0,0.0
1291,2019,2,4,5,44.0,11.0,0.0
1292,2019,2,4,6,44.0,13.0,0.0
1293,2019,2,4,7,46.0,15.0,0.0
1295,2019,2,4,8,46.0,14.0,0.0
1298,2019,2,4,9,47.0,13.0,0.01
1299,2019,2,4,10,49.0,15.0,0.0
1300,2019,2,4,11,50.0,13.0,0.0
1301,2019,2,4,12,50.0,9.0,0.0
1303,2019,2,4,13,50.0,11.0,0.01
1306,2019,2,4,14,48.0,13.0,0.0
1309,2019,2,4,15,45.0,15.0,0.0
1310,2019,2,4,16,41.0,11.0,0.0
1311,2019,2,4,17,36.0,15.0,0.0
1312,2019,2,4,18,34.0,9.0,0.0
1313,2019,2,4,19,32.0,10.0,0.0
1314,2019,2,4,20,30.0,11.0,0.0
1316,2019,2,4,21,28.0,11.0,0.0
1317,2019,2,4,22,28.0,11.0,0.0
1318,2019,2,4,23,26.0,13.0,0.0
1320,2019,2,5,0,25.0,11.0,0.0
1321,2019,2,5,1,23.0,10.0,0.0
1322,2019,2,5,2,23.0,8.0,0.0
1325,2019,2,5,3,23.0,8.0,0.0
1326,2019,2,5,4,22.0,8.0,0.0
1327,2019,2,5,5,22.0,8.0,0.0
1328,2019,2,5,6,22.0,11.0,0.0
1329,2019,2,5,7,20.0,13.0,0.0
1330,2019,2,5,8,21.0,10.0,0.0
1332,2019,2,5,9,23.0,9.0,0.0
1333,2019,2,5,10,24.0,10.0,0.0
1334,2019,2,5,11,25.0,11.0,0.0
1335,2019,2,5,12,25.0,15.0,0.0
1337,2019,2,5,13,26.0,15.0,0.0
1338,2019,2,5,14,25.0,15.0,0.0
1340,2019,2,5,15,24.0,11.0,0.0
1341,2019,2,5,16,25.0,11.0,0.0
1343,2019,2,5,17,27.0,10.0,0.0
1346,2019,2,5,18,27.0,14.0,0.0
1350,2019,2,5,19,29.0,8.0,0.01
1353,2019,2,5,20,30.0,9.0,0.01
1359,2019,2,5,21,33.0,7.0,0.22
1362,2019,2,5,22,33.0,6.0,0.01
1364,2019,2,5,23,33.0,0.0,0.01
1367,2019,2,6,0,33.0,5.0,0.0
1369,2019,2,6,1,34.0,0.0,0.0
1371,2019,2,6,2,34.0,0.0,0.0
1376,2019,2,6,3,34.0,3.0,0.0
1378,2019,2,6,4,34.0,7.0,0.0
1381,2019,2,6,5,34.0,5.0,0.0
1384,2019,2,6,6,34.0,6.0,0.0
1386,2019,2,6,7,34.0,6.0,0.0
1390,2019,2,6,8,35.0,9.0,0.0
1392,2019,2,6,9,33.0,10.0,0.0
1393,2019,2,6,10,33.0,7.0,0.0
1395,2019,2,6,11,34.0,8.0,0.0
1396,2019,2,6,12,35.0,6.0,0.0
1397,2019,2,6,13,34.0,10.0,0.0
1398,2019,2,6,14,34.0,8.0,0.0
1401,2019,2,6,15,33.0,13.0,0.0
1402,2019,2,6,16,32.0,10.0,0.0
1403,2019,2,6,17,31.0,10.0,0.0
1404,2019,2,6,18,31.0,11.0,0.0
1407,2019,2,6,19,32.0,9.0,0.03
1409,2019,2,6,20,31.0,11.0,0.01
1412,2019,2,6,21,32.0,10.0,0.0
1414,2019,2,6,22,33.0,10.0,0.0
1416,2019,2,6,23,33.0,10.0,0.0
1419,2019,2,7,0,34.0,9.0,0.01
1421,2019,2,7,1,34.0,9.0,0.0
1423,2019,2,7,2,34.0,6.0,0.0
1426,2019,2,7,3,35.0,9.0,0.09
1430,2019,2,7,4,35.0,10.0,0.15
1433,2019,2,7,5,36.0,6.0,0.05
1435,2019,2,7,6,36.0,5.0,0.03
1436,2019,2,7,7,36.0,8.0,0.01
1439,2019,2,7,8,37.0,5.0,0.0
1443,2019,2,7,9,38.0,0.0,0.0
1445,2019,2,7,10,39.0,3.0,0.0
1449,2019,2,7,11,40.0,0.0,0.01
1453,2019,2,7,12,42.0,3.0,0.04
1456,2019,2,7,13,46.0,14.0,0.02
1458,2019,2,7,14,35.0,18.0,0.01
1461,2019,2,7,15,32.0,18.0,0.0
1462,2019,2,7,16,30.0,22.0,0.0
1463,2019,2,7,17,25.0,25.0,0.0
1464,2019,2,7,18,18.0,29.0,0.0
1465,2019,2,7,19,11.0,28.0,0.0
1467,2019,2,7,20,10.0,31.0,0.0
1470,2019,2,7,21,6.0,23.0,0.0
1474,2019,2,7,22,3.0,30.0,0.0
1475,2019,2,7,23,3.0,22.0,0.0
1477,2019,2,8,0,0.0,25.0,0.0
1478,2019,2,8,1,0.0,24.0,0.0
1479,2019,2,8,2,2.0,24.0,0.0
1484,2019,2,8,3,-1.0,22.0,0.0
1485,2019,2,8,4,-1.0,20.0,0.0
1486,2019,2,8,5,-3.0,22.0,0.0
1487,2019,2,8,6,-4.0,23.0,0.0
1488,2019,2,8,7,-4.0,22.0,0.0
1489,2019,2,8,8,-2.0,22.0,0.0
1492,2019,2,8,9,-2.0,16.0,0.0
1494,2019,2,8,10,-2.0,22.0,0.0
1496,2019,2,8,11,-2.0,21.0,0.0
1497,2019,2,8,12,-1.0,18.0,0.0
1498,2019,2,8,13,0.0,22.0,0.0
1499,2019,2,8,14,1.0,18.0,0.0
1501,2019,2,8,15,1.0,18.0,0.0
1502,2019,2,8,16,1.0,15.0,0.0
1503,2019,2,8,17,0.0,17.0,0.0
1504,2019,2,8,18,1.0,16.0,0.0
1505,2019,2,8,19,1.0,15.0,0.0
1506,2019,2,8,20,1.0,11.0,0.0
1508,2019,2,8,21,0.0,13.0,0.0
1509,2019,2,8,22,0.0,11.0,0.0
1510,2019,2,8,23,0.0,9.0,0.0
1512,2019,2,9,0,-1.0,7.0,0.0
1513,2019,2,9,1,-1.0,10.0,0.0
1514,2019,2,9,2,-1.0,10.0,0.0
1516,2019,2,9,3,-1.0,6.0,0.0
1517,2019,2,9,4,-3.0,5.0,0.0
1518,2019,2,9,5,-3.0,5.0,0.0
1519,2019,2,9,6,-2.0,5.0,0.0
1520,2019,2,9,7,0.0,3.0,0.0
1522,2019,2,9,8,2.0,0.0,0.0
1524,2019,2,9,9,6.0,0.0,0.0
1525,2019,2,9,10,7.0,5.0,0.0
1526,2019,2,9,11,7.0,5.0,0.0
1527,2019,2,9,12,8.0,3.0,0.0
1528,2019,2,9,13,8.0,3.0,0.0
1529,2019,2,9,14,7.0,7.0,0.0
1531,2019,2,9,15,11.0,8.0,0.0
1532,2019,2,9,16,12.0,10.0,0.0
1533,2019,2,9,17,13.0,10.0,0.0
1534,2019,2,9,18,14.0,8.0,0.0
1535,2019,2,9,19,14.0,6.0,0.0
1536,2019,2,9,20,14.0,8.0,0.0
1538,2019,2,9,21,15.0,9.0,0.0
1539,2019,2,9,22,13.0,10.0,0.0
1540,2019,2,9,23,12.0,8.0,0.0
1542,2019,2,10,0,12.0,7.0,0.0
1543,2019,2,10,1,13.0,7.0,0.0
1544,2019,2,10,2,14.0,9.0,0.0
1546,2019,2,10,3,14.0,7.0,0.0
1547,2019,2,10,4,15.0,9.0,0.0
1548,2019,2,10,5,15.0,8.0,0.0
1549,2019,2,10,6,15.0,5.0,0.0
1550,2019,2,10,7,15.0,11.0,0.0
1551,2019,2,10,8,15.0,10.0,0.0
1553,2019,2,10,9,16.0,9.0,0.0
1554,2019,2,10,10,15.0,6.0,0.0
1555,2019,2,10,11,16.0,8.0,0.0
1556,2019,2,10,12,17.0,8.0,0.0
1560,2019,2,10,13,23.0,5.0,0.02
1564,2019,2,10,14,24.0,8.0,0.01
1567,2019,2,10,15,24.0,7.0,0.0
1570,2019,2,10,16,24.0,7.0,0.0
1572,2019,2,10,17,24.0,6.0,0.0
1573,2019,2,10,18,25.0,6.0,0.0
1574,2019,2,10,19,25.0,5.0,0.0
1576,2019,2,10,20,26.0,3.0,0.01
1579,2019,2,10,21,26.0,0.0,0.0
1581,2019,2,10,22,26.0,3.0,0.0
1582,2019,2,10,23,26.0,6.0,0.0
1584,2019,2,11,0,26.0,3.0,0.0
1585,2019,2,11,1,26.0,5.0,0.0
1588,2019,2,11,2,27.0,3.0,0.0
1590,2019,2,11,3,26.0,3.0,0.0
1591,2019,2,11,4,26.0,7.0,0.0
1592,2019,2,11,5,26.0,8.0,0.0
1594,2019,2,11,6,26.0,16.0,0.0
1595,2019,2,11,7,25.0,17.0,0.0
1596,2019,2,11,8,25.0,15.0,0.0
1598,2019,2,11,9,25.0,14.0,0.0
1599,2019,2,11,10,25.0,11.0,0.0
1600,2019,2,11,11,26.0,14.0,0.0
1601,2019,2,11,12,26.0,13.0,0.0
1602,2019,2,11,13,26.0,16.0,0.0
1603,2019,2,11,14,26.0,14.0,0.0
1605,2019,2,11,15,26.0,14.0,0.0
1607,2019,2,11,16,26.0,15.0,0.0
1610,2019,2,11,17,27.0,14.0,0.0
1613,2019,2,11,18,28.0,15.0,0.02
1615,2019,2,11,19,29.0,17.0,0.02
1616,2019,2,11,20,29.0,16.0,0.03
1618,2019,2,11,21,29.0,16.0,0.04
1619,2019,2,11,22,29.0,21.0,0.04
1620,2019,2,11,23,29.0,18.0,0.04
1622,2019,2,12,0,30.0,14.0,0.06
1623,2019,2,12,1,30.0,14.0,0.09
1624,2019,2,12,2,31.0,15.0,0.05
1628,2019,2,12,3,31.0,13.0,0.01
1629,2019,2,12,4,31.0,6.0,0.02
1632,2019,2,12,5,31.0,13.0,0.02
1635,2019,2,12,6,32.0,5.0,0.0
1637,2019,2,12,7,32.0,5.0,0.0
1640,2019,2,12,8,32.0,0.0,0.0
1643,2019,2,12,9,32.0,5.0,0.01
1645,2019,2,12,10,32.0,8.0,0.0
1647,2019,2,12,11,31.0,14.0,0.0
1650,2019,2,12,12,31.0,16.0,0.0
1654,2019,2,12,13,30.0,20.0,0.0
1656,2019,2,12,14,28.0,18.0,0.0
1659,2019,2,12,15,27.0,16.0,0.0
1663,2019,2,12,16,25.0,20.0,0.0
1666,2019,2,12,17,24.0,18.0,0.0
1669,2019,2,12,18,23.0,23.0,0.0
1671,2019,2,12,19,22.0,23.0,0.0
1674,2019,2,12,20,21.0,22.0,0.0
1676,2019,2,12,21,20.0,22.0,0.0
1678,2019,2,12,22,17.0,23.0,0.0
1681,2019,2,12,23,15.0,26.0,0.0
1684,2019,2,13,0,14.0,21.0,0.0
1687,2019,2,13,1,12.0,23.0,0.0
1688,2019,2,13,2,11.0,24.0,0.0
1691,2019,2,13,3,10.0,16.0,0.0
1692,2019,2,13,4,10.0,21.0,0.0
1693,2019,2,13,5,9.0,17.0,0.0
1694,2019,2,13,6,8.0,18.0,0.0
1695,2019,2,13,7,8.0,20.0,0.0
1696,2019,2,13,8,9.0,21.0,0.0
1699,2019,2,13,9,11.0,15.0,0.0
1700,2019,2,13,10,10.0,20.0,0.0
1701,2019,2,13,11,12.0,23.0,0.0
1702,2019,2,13,12,14.0,21.0,0.0
1703,2019,2,13,13,15.0,16.0,0.0
1704,2019,2,13,14,16.0,14.0,0.0
1706,2019,2,13,15,17.0,14.0,0.0
1707,2019,2,13,16,17.0,14.0,0.0
1708,2019,2,13,17,18.0,9.0,0.0
1709,2019,2,13,18,18.0,7.0,0.0
1710,2019,2,13,19,19.0,7.0,0.0
1711,2019,2,13,20,20.0,9.0,0.0
1713,2019,2,13,21,21.0,9.0,0.0
1714,2019,2,13,22,22.0,7.0,0.0
1715,2019,2,13,23,23.0,9.0,0.0
1717,2019,2,14,0,24.0,8.0,0.0
1718,2019,2,14,1,25.0,10.0,0.0
1719,2019,2,14,2,27.0,13.0,0.0
1721,2019,2,14,3,28.0,11.0,0.0
1722,2019,2,14,4,29.0,13.0,0.0
1723,2019,2,14,5,30.0,13.0,0.0
1724,2019,2,14,6,30.0,11.0,0.0
1725,2019,2,14,7,30.0,10.0,0.0
1726,2019,2,14,8,30.0,11.0,0.0
1728,2019,2,14,9,31.0,13.0,0.0
1729,2019,2,14,10,32.0,10.0,0.0
1730,2019,2,14,11,32.0,11.0,0.0
1731,2019,2,14,12,33.0,9.0,0.0
1732,2019,2,14,13,34.0,14.0,0.0
1733,2019,2,14,14,35.0,13.0,0.0
1735,2019,2,14,15,36.0,11.0,0.0
1736,2019,2,14,16,37.0,10.0,0.0
1737,2019,2,14,17,37.0,7.0,0.0
1738,2019,2,14,18,37.0,7.0,0.0
